SDG_IND,Indicator,LOCATION,Country,TIME,Time,Value,Edu_expenditure(%),Edu_cor
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BHR,Bahrain,2018,2018,67.84063,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BHR,Bahrain,2019,2019,73.9172,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1971,1971,1.51356,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1972,1972,1.43224,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1973,1973,1.43247,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1974,1974,2.2393,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1975,1975,2.23843,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1976,1976,2.19489,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1977,1977,3.52076,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1978,1978,3.25162,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1979,1979,2.76427,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1980,1980,3.22312,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1981,1981,4.67865,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1982,1982,5.88692,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1985,1985,12.1615,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1986,1986,12.71715,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1987,1987,9.54413,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1988,1988,13.29313,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1991,1991,17.22944,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1992,1992,16.95249,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1993,1993,17.55382,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1994,1994,16.76971,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1995,1995,16.56093,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1996,1996,17.60574,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,1999,1999,21.64746,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2003,2003,27.94311,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2005,2005,23.95824,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2006,2006,22.79489,2.87441,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2011,2011,43.96669,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2012,2012,43.19741,2.64531,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2013,2013,39.54289,2.47689,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2014,2014,41.32924,2.46746,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2015,2015,43.27575,2.66808,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2016,2016,46.56614,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2017,2017,47.14588,2.32781,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2018,2018,50.4819,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2019,2019,55.62851,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1971,1971,1.26932,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1972,1972,1.16791,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1973,1973,1.04789,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1974,1974,1.88667,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1975,1975,1.9244,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1976,1976,1.7836,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1977,1977,2.85939,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1978,1978,3.19611,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1979,1979,2.9611,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1980,1980,3.21702,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1981,1981,4.84875,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1982,1982,5.73243,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1985,1985,10.25273,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1986,1986,9.87957,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1987,1987,8.28774,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1988,1988,10.3788,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1991,1991,14.57785,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1992,1992,13.3013,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1993,1993,14.08623,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1994,1994,13.21341,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1995,1995,12.84069,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1996,1996,13.32423,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1999,1999,15.97483,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2003,2003,18.54952,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2005,2005,13.00988,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2006,2006,12.15796,2.87441,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2011,2011,33.60258,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2012,2012,29.97971,2.64531,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2013,2013,25.87986,2.47689,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2014,2014,29.08769,2.46746,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2015,2015,30.94245,2.66808,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2016,2016,33.72034,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2017,2017,33.9515,2.32781,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2018,2018,36.99245,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2019,2019,41.01493,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1970,1970,0.42594,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1972,1972,0.54027,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1974,1974,0.69742,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1976,1976,0.70802,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1977,1977,0.83375,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1978,1978,0.67366,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1979,1979,0.9531,1.13093,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1980,1980,0.92303,0.9376,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1981,1981,0.88194,1.0715,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1982,1982,1.66224,1.01164,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1983,1983,1.7681,1.03267,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1984,1984,1.86377,1.22303,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1985,1985,2.00541,1.27118,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1986,1986,1.9593,1.34349,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1987,1987,1.60818,1.51364,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1988,1988,1.19932,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1989,1989,1.19554,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1990,1990,1.36847,1.51912,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1999,1999,3.70027,2.13282,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2000,2000,3.70686,2.12508,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2001,2001,4.59011,2.17193,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2002,2002,4.14112,2.01715,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2003,2003,4.17331,2.06939,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2004,2004,3.78948,1.94014,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2005,2005,4.39797,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2006,2006,5.22811,2.13129,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2007,2007,5.62739,2.20222,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2008,2008,6.31145,2.05457,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2009,2009,8.11878,1.93942,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2011,2011,11.19707,2.1327,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2012,2012,11.55667,2.1755,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2014,2014,11.74298,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2016,2016,14.68115,1.53554,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2017,2017,14.91033,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2018,2018,16.98329,#N/A,
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2019,2019,20.01847,1.32632,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1970,1970,3.75936,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1972,1972,4.28438,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1974,1974,5.9441,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1976,1976,4.83935,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1977,1977,5.11217,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1978,1978,4.0438,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1979,1979,5.67669,1.13093,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1980,1980,5.46249,0.9376,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1981,1981,5.20223,1.0715,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1982,1982,5.82668,1.01164,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1983,1983,7.42593,1.03267,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1984,1984,8.04357,1.22303,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1985,1985,8.04699,1.27118,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1986,1986,7.843,1.34349,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1987,1987,6.89072,1.51364,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1988,1988,6.1027,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1989,1989,6.02739,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1990,1990,6.91299,1.51912,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1999,1999,7.50031,2.13282,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2000,2000,7.4866,2.12508,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2001,2001,8.63469,2.17193,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2002,2002,8.46487,2.01715,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2003,2003,8.52506,2.06939,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2004,2004,7.90937,1.94014,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2005,2005,8.41769,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2006,2006,9.41337,2.13129,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2007,2007,10.16529,2.20222,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2008,2008,11.40082,2.05457,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2009,2009,13.53788,1.93942,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2011,2011,16.13323,2.1327,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2012,2012,15.994,2.1755,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2014,2014,15.92644,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2016,2016,20.95333,1.53554,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2017,2017,21.27599,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2018,2018,24.01696,#N/A,
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2019,2019,27.86777,1.32632,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1970,1970,2.13339,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1972,1972,2.44963,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1973,1973,2.56056,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1974,1974,3.35886,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1976,1976,2.79823,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1977,1977,3.00669,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1978,1978,2.39063,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1979,1979,3.36555,1.13093,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1980,1980,3.24599,0.9376,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1981,1981,3.09603,1.0715,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1982,1982,3.80131,1.01164,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1983,1983,4.67838,1.03267,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1984,1984,5.04444,1.22303,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1985,1985,5.11443,1.27118,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1986,1986,4.98486,1.34349,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1987,1987,4.32374,1.51364,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1988,1988,3.7182,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1989,1989,3.67474,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1990,1990,4.20896,1.51912,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1999,1999,5.63344,2.13282,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2000,2000,5.63134,2.12508,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2001,2001,6.65154,2.17193,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2002,2002,6.34442,2.01715,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2003,2003,6.39096,2.06939,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2004,2004,5.88915,1.94014,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2005,2005,6.4467,#N/A,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2006,2006,7.3612,2.13129,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2007,2007,7.93297,2.20222,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2008,2008,8.88409,2.05457,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2009,2009,10.85809,1.93942,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2011,2011,13.69156,2.1327,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2012,2012,13.801,2.1755,
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2014,2014,13.86508,#N/A,
