NATMON_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),AZE,Azerbaijan,2003,2003,0.2588,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),AZE,Azerbaijan,2004,2004,0.25063,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),AZE,Azerbaijan,2005,2005,0.20404,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),AZE,Azerbaijan,2006,2006,0.17064,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),AZE,Azerbaijan,2007,2007,0.16283,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),AZE,Azerbaijan,2008,2008,0.1681,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),AZE,Azerbaijan,2009,2009,0.21802,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),AZE,Azerbaijan,2010,2010,0.19607,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),AZE,Azerbaijan,2011,2011,0.16943,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),AZE,Azerbaijan,2015,2015,0.27991,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),AZE,Azerbaijan,2016,2016,0.30457,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),AZE,Azerbaijan,2017,2017,0.27935,,
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),AZE,Azerbaijan,2018,2018,0.21661,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),AZE,Azerbaijan,1992,1992,0.67633,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),AZE,Azerbaijan,1995,1995,0.25022,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),AZE,Azerbaijan,1996,1996,0.25644,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),AZE,Azerbaijan,1998,1998,0.22301,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),AZE,Azerbaijan,1999,1999,0.25783,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),AZE,Azerbaijan,2000,2000,0.23145,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),AZE,Azerbaijan,2001,2001,0.21062,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),AZE,Azerbaijan,2002,2002,0.1836,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),AZE,Azerbaijan,2003,2003,0.18334,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),AZE,Azerbaijan,2004,2004,0.22121,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),AZE,Azerbaijan,2005,2005,0.20661,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),AZE,Azerbaijan,2006,2006,0.17895,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),AZE,Azerbaijan,2007,2007,0.20261,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),AZE,Azerbaijan,2008,2008,0.27673,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),AZE,Azerbaijan,2009,2009,0.45025,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),AZE,Azerbaijan,2010,2010,0.39037,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),AZE,Azerbaijan,2011,2011,0.35624,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),AZE,Azerbaijan,2015,2015,0.37829,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),AZE,Azerbaijan,2016,2016,0.49598,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),AZE,Azerbaijan,2017,2017,0.40576,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),AZE,Azerbaijan,2018,2018,0.44977,,
XGDP_2T4_V_FSGOV,Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%),AZE,Azerbaijan,2017,2017,,n,Magnitude nil or negligible
XGDP_4_FSGOV,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),BHR,Bahrain,2013,2013,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),BHR,Bahrain,2010,2010,,n,Magnitude nil or negligible
XGDP_02_FSGOV,Government expenditure on pre-primary education as a percentage of GDP (%),BHR,Bahrain,2011,2011,,n,Magnitude nil or negligible
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BHR,Bahrain,2013,2013,1.07504,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BHR,Bahrain,2014,2014,1.06265,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BHR,Bahrain,2015,2015,1.17995,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BHR,Bahrain,2006,2006,2.87441,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BHR,Bahrain,2007,2007,2.575,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BHR,Bahrain,2008,2008,2.49678,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BHR,Bahrain,2012,2012,2.64531,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BHR,Bahrain,2013,2013,2.47689,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BHR,Bahrain,2014,2014,2.46746,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BHR,Bahrain,2015,2015,2.66808,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BHR,Bahrain,2017,2017,2.32781,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),BHR,Bahrain,2013,2013,0.58319,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),BHR,Bahrain,2014,2014,0.57509,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),BHR,Bahrain,2015,2015,0.62343,,
XGDP_5T8_FSGOV,Government expenditure on tertiary education as a percentage of GDP (%),BHR,Bahrain,2013,2013,0.60448,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BHR,Bahrain,2013,2013,0.49185,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BHR,Bahrain,2014,2014,0.48756,,
XGDP_2_FSGOV,Government expenditure on lower secondary education as a percentage of GDP (%),BHR,Bahrain,2015,2015,0.55652,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BHR,Bahrain,2013,2013,0.79438,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BHR,Bahrain,2014,2014,0.80186,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BHR,Bahrain,2015,2015,0.88012,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,1979,1979,0.26135,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,1980,1980,0.22642,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,1981,1981,0.36257,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,1982,1982,0.36233,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,1983,1983,0.37288,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,1984,1984,0.49979,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,1985,1985,0.46577,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,1986,1986,0.46268,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,1987,1987,0.69685,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,1990,1990,0.5886,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,1991,1991,0.55628,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,1992,1992,0.52344,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,1993,1993,0.63099,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,1997,1997,0.8583,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,1999,1999,0.80732,‡,UIS Estimation
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,2000,2000,0.76727,‡,UIS Estimation
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,2002,2002,0.88262,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,2003,2003,0.94078,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,2004,2004,0.9404,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,2006,2006,0.92546,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,2007,2007,0.89811,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,2008,2008,0.81344,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,2009,2009,0.77976,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,2010,2010,0.97565,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,2011,2011,0.8775,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,2012,2012,0.8506,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,2016,2016,0.98778,,
XGDP_2T3_FSGOV,Government expenditure on secondary education as a percentage of GDP (%),BGD,Bangladesh,2019,2019,0.83613,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,1979,1979,1.13093,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,1980,1980,0.9376,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,1981,1981,1.0715,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,1982,1982,1.01164,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,1983,1983,1.03267,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,1984,1984,1.22303,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,1985,1985,1.27118,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,1986,1986,1.34349,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,1987,1987,1.51364,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,1990,1990,1.51912,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,1991,1991,1.42566,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,1992,1992,1.63177,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,1993,1993,1.69262,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,1997,1997,1.95247,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,1999,1999,2.13282,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,2000,2000,2.12508,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,2001,2001,2.17193,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,2002,2002,2.01715,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,2003,2003,2.06939,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,2004,2004,1.94014,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,2006,2006,2.13129,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,2007,2007,2.20222,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,2008,2008,2.05457,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,2009,2009,1.93942,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,2011,2011,2.1327,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,2012,2012,2.1755,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,2013,2013,1.96616,‡,UIS Estimation
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,2016,2016,1.53554,,
XGDP_FSGOV,Government expenditure on education as a percentage of GDP (%),BGD,Bangladesh,2019,2019,1.32632,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),BGD,Bangladesh,2011,2011,0.50398,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),BGD,Bangladesh,2012,2012,0.48708,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),BGD,Bangladesh,2016,2016,0.61867,,
XGDP_3_FSGOV,Government expenditure on upper secondary education as a percentage of GDP (%),BGD,Bangladesh,2019,2019,0.47524,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BGD,Bangladesh,1979,1979,0.4346,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BGD,Bangladesh,1980,1980,0.37759,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BGD,Bangladesh,1981,1981,0.46661,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BGD,Bangladesh,1982,1982,0.43844,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BGD,Bangladesh,1983,1983,0.51128,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BGD,Bangladesh,1984,1984,0.5502,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BGD,Bangladesh,1985,1985,0.61412,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BGD,Bangladesh,1986,1986,0.66052,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BGD,Bangladesh,1987,1987,0.60546,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BGD,Bangladesh,1990,1990,0.70885,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BGD,Bangladesh,1991,1991,0.70172,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BGD,Bangladesh,1992,1992,0.80457,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BGD,Bangladesh,1993,1993,0.90955,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BGD,Bangladesh,1997,1997,1.00167,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BGD,Bangladesh,1999,1999,0.94831,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BGD,Bangladesh,2000,2000,0.98796,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BGD,Bangladesh,2002,2002,0.90984,,
XGDP_1_FSGOV,Government expenditure on primary education as a percentage of GDP (%),BGD,Bangladesh,2003,2003,0.94008,,
