SDG_IND,Indicator,LOCATION,Country,TIME,Time,Value
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2005,2005,23.95824
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2006,2006,22.79489
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2011,2011,43.96669
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2012,2012,43.19741
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2013,2013,39.54289
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2014,2014,41.32924
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2015,2015,43.27575
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2016,2016,46.56614
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2017,2017,47.14588
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2018,2018,50.4819
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BHR,Bahrain,2019,2019,55.62851
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1971,1971,1.26932
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1972,1972,1.16791
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1973,1973,1.04789
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1974,1974,1.88667
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1975,1975,1.9244
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1976,1976,1.7836
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1977,1977,2.85939
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1978,1978,3.19611
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1979,1979,2.9611
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1980,1980,3.21702
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1981,1981,4.84875
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1982,1982,5.73243
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1985,1985,10.25273
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1986,1986,9.87957
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1987,1987,8.28774
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1988,1988,10.3788
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1991,1991,14.57785
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1992,1992,13.3013
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1993,1993,14.08623
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1994,1994,13.21341
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1995,1995,12.84069
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1996,1996,13.32423
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,1999,1999,15.97483
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2003,2003,18.54952
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2005,2005,13.00988
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2006,2006,12.15796
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2011,2011,33.60258
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2012,2012,29.97971
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2013,2013,25.87986
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2014,2014,29.08769
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2015,2015,30.94245
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2016,2016,33.72034
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2017,2017,33.9515
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2018,2018,36.99245
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BHR,Bahrain,2019,2019,41.01493
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1970,1970,0.42594
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1972,1972,0.54027
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1974,1974,0.69742
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1976,1976,0.70802
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1977,1977,0.83375
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1978,1978,0.67366
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1979,1979,0.9531
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1980,1980,0.92303
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1981,1981,0.88194
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1982,1982,1.66224
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1983,1983,1.7681
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1984,1984,1.86377
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1985,1985,2.00541
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1986,1986,1.9593
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1987,1987,1.60818
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1988,1988,1.19932
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1989,1989,1.19554
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1990,1990,1.36847
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,1999,1999,3.70027
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2000,2000,3.70686
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2001,2001,4.59011
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2002,2002,4.14112
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2003,2003,4.17331
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2004,2004,3.78948
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2005,2005,4.39797
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2006,2006,5.22811
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2007,2007,5.62739
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2008,2008,6.31145
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2009,2009,8.11878
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2011,2011,11.19707
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2012,2012,11.55667
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2014,2014,11.74298
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2016,2016,14.68115
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2017,2017,14.91033
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2018,2018,16.98329
GER_5T8_F,"Gross enrolment ratio for tertiary education, female (%)",BGD,Bangladesh,2019,2019,20.01847
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1970,1970,3.75936
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1972,1972,4.28438
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1974,1974,5.9441
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1976,1976,4.83935
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1977,1977,5.11217
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1978,1978,4.0438
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1979,1979,5.67669
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1980,1980,5.46249
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1981,1981,5.20223
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1982,1982,5.82668
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1983,1983,7.42593
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1984,1984,8.04357
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1985,1985,8.04699
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1986,1986,7.843
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1987,1987,6.89072
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1988,1988,6.1027
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1989,1989,6.02739
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1990,1990,6.91299
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,1999,1999,7.50031
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2000,2000,7.4866
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2001,2001,8.63469
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2002,2002,8.46487
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2003,2003,8.52506
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2004,2004,7.90937
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2005,2005,8.41769
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2006,2006,9.41337
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2007,2007,10.16529
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2008,2008,11.40082
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2009,2009,13.53788
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2011,2011,16.13323
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2012,2012,15.994
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2014,2014,15.92644
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2016,2016,20.95333
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2017,2017,21.27599
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2018,2018,24.01696
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BGD,Bangladesh,2019,2019,27.86777
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1970,1970,2.13339
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1972,1972,2.44963
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1973,1973,2.56056
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1974,1974,3.35886
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1976,1976,2.79823
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1977,1977,3.00669
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1978,1978,2.39063
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1979,1979,3.36555
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1980,1980,3.24599
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1981,1981,3.09603
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1982,1982,3.80131
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1983,1983,4.67838
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1984,1984,5.04444
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1985,1985,5.11443
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1986,1986,4.98486
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1987,1987,4.32374
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1988,1988,3.7182
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1989,1989,3.67474
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1990,1990,4.20896
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,1999,1999,5.63344
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2000,2000,5.63134
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2001,2001,6.65154
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2002,2002,6.34442
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2003,2003,6.39096
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2004,2004,5.88915
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2005,2005,6.4467
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2006,2006,7.3612
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2007,2007,7.93297
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2008,2008,8.88409
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2009,2009,10.85809
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2011,2011,13.69156
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2012,2012,13.801
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2014,2014,13.86508
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2016,2016,17.87436
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2017,2017,18.15146
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2018,2018,20.56507
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BGD,Bangladesh,2019,2019,24.01689
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BTN,Bhutan,1978,1978,0.61062
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BTN,Bhutan,1979,1979,1.0468
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BTN,Bhutan,1980,1980,1.34422
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BTN,Bhutan,1983,1983,1.17815
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BTN,Bhutan,1999,1999,3.37899
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BTN,Bhutan,2005,2005,6.17732
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BTN,Bhutan,2006,2006,6.65721
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BTN,Bhutan,2007,2007,7.28415
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BTN,Bhutan,2008,2008,8.45931
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BTN,Bhutan,2009,2009,7.92479
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BTN,Bhutan,2010,2010,8.84846
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BTN,Bhutan,2011,2011,10.36558
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BTN,Bhutan,2012,2012,10.98466
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BTN,Bhutan,2013,2013,12.2484
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BTN,Bhutan,2018,2018,15.61055
GER_5T8_M,"Gross enrolment ratio for tertiary education, male (%)",BTN,Bhutan,2020,2020,15.97814
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BTN,Bhutan,1978,1978,0.40715
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BTN,Bhutan,1979,1979,0.74305
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BTN,Bhutan,1980,1980,0.87942
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BTN,Bhutan,1983,1983,0.71989
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BTN,Bhutan,1999,1999,2.67416
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BTN,Bhutan,2005,2005,5.039
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BTN,Bhutan,2006,2006,5.30335
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BTN,Bhutan,2007,2007,5.70472
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BTN,Bhutan,2008,2008,6.75873
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BTN,Bhutan,2009,2009,6.49166
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BTN,Bhutan,2010,2010,7.24678
GER_5T8,"Gross enrolment ratio for tertiary education, both sexes (%)",BTN,Bhutan,2011,2011,8.91947
